,Line Type,Plan Type,Data Type,Promo Type,Model,Promo Value,Brand,Week,Date,Retailer,Type
483,NULL,Regular Plans,Sim - Free,Cashback,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
484,NULL,Regular Plans,Sim - Free,Merchandise ,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
485,NULL,Regular Plans,Sim - Free,Free Subscription,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
486,NULL,Regular Plans,Sim - Free,Gift Card,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
487,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Google Pixel 7 Pro,28,Google,20,15-May,Deutsch,Deutsch
488,NULL,Regular Plans,Unlimited Data,Bundle,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
489,NULL,Regular Plans,Unlimited Data,Unique Discount,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
490,NULL,Regular Plans,Unlimited Data,Cashback,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
491,NULL,Regular Plans,Unlimited Data,Merchandise ,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
492,NULL,Regular Plans,Unlimited Data,Free Subscription,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
493,NULL,Regular Plans,Unlimited Data,Gift Card,Google Pixel 7 Pro,0,Google,20,15-May,Deutsch,Deutsch
494,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Google Pixel 7 Pro,28,Google,20,15-May,Deutsch,Deutsch
495,NULL,Device Cost,NULL,NULL,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
496,NULL,Regular Plans,Sim - Free,WoW Price Change,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
497,NULL,Regular Plans,Sim - Free,Unique Discount,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
498,NULL,Regular Plans,Sim - Free,Cashback,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
499,NULL,Regular Plans,Sim - Free,Merchandise ,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
500,NULL,Regular Plans,Sim - Free,Free Subscription,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
501,NULL,Regular Plans,Sim - Free,Gift Card,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
502,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
503,NULL,Regular Plans,Unlimited Data,Bundle,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
504,NULL,Regular Plans,Unlimited Data,Unique Discount,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
505,NULL,Regular Plans,Unlimited Data,Cashback,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
506,NULL,Regular Plans,Unlimited Data,Merchandise ,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
507,NULL,Regular Plans,Unlimited Data,Free Subscription,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
508,NULL,Regular Plans,Unlimited Data,Gift Card,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
509,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Google Pixel 6 Pro,0,Google,20,15-May,Deutsch,Deutsch
510,NULL,Device Cost,NULL,NULL,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
511,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
512,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
513,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
514,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
515,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
516,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
517,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
518,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
519,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
520,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
521,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
522,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
523,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
524,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy Z Fold3,0,Samsung,20,15-May,Deutsch,Deutsch
525,NULL,Device Cost,NULL,NULL,Samsung Galaxy Z Fold4,"256 GB - €1459
512 GB - €1569
",Samsung,20,15-May,Deutsch,Deutsch
526,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
527,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
528,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
529,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
530,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
531,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
532,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy Z Fold4,150,Samsung,20,15-May,Deutsch,Deutsch
533,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
534,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
535,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
536,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
537,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
538,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy Z Fold4,0,Samsung,20,15-May,Deutsch,Deutsch
539,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy Z Fold4,150,Samsung,20,15-May,Deutsch,Deutsch
540,NULL,Device Cost,NULL,NULL,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
541,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
542,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
543,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
544,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
545,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
546,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
547,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
548,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
549,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
550,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
551,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
552,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
553,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
554,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy Z Flip3,0,Samsung,20,15-May,Deutsch,Deutsch
555,NULL,Device Cost,NULL,NULL,Samsung Galaxy Z Flip4,"128 GB - €929
256 GB - €989",Samsung,20,15-May,Deutsch,Deutsch
556,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
557,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
558,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
559,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
560,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
561,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
562,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy Z Flip4,100,Samsung,20,15-May,Deutsch,Deutsch
563,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
564,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
565,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
566,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
567,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
568,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy Z Flip4,0,Samsung,20,15-May,Deutsch,Deutsch
569,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy Z Flip4,100,Samsung,20,15-May,Deutsch,Deutsch
570,NULL,Device Cost,NULL,NULL,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
571,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
572,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
573,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
574,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
575,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
576,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
577,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
578,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
579,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
580,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
581,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
582,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
583,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
584,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S22 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
585,NULL,Device Cost,NULL,NULL,Samsung Galaxy S23 Ultra,"256 GB €1239
512 GB €1389",Samsung,20,15-May,Deutsch,Deutsch
586,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
587,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
588,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
589,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
590,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
591,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
592,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy S23 Ultra,150,Samsung,20,15-May,Deutsch,Deutsch
593,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
594,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
595,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
596,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
597,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
598,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy S23 Ultra,0,Samsung,20,15-May,Deutsch,Deutsch
599,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S23 Ultra,150,Samsung,20,15-May,Deutsch,Deutsch
600,NULL,Device Cost,NULL,NULL,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
601,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
602,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
603,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
604,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
605,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
606,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
607,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
608,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
609,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
610,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
611,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
612,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
613,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
614,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S22+,0,Samsung,20,15-May,Deutsch,Deutsch
615,NULL,Device Cost,NULL,NULL,Samsung Galaxy S23+,"256 GB €1089
512 GB €1199",Samsung,20,15-May,Deutsch,Deutsch
616,NULL,Regular Plans,Sim - Free,WoW Price Change,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
617,NULL,Regular Plans,Sim - Free,Unique Discount,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
618,NULL,Regular Plans,Sim - Free,Cashback,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
619,NULL,Regular Plans,Sim - Free,Merchandise ,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
620,NULL,Regular Plans,Sim - Free,Free Subscription,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
621,NULL,Regular Plans,Sim - Free,Gift Card,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
622,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Samsung Galaxy S23+,100,Samsung,20,15-May,Deutsch,Deutsch
623,NULL,Regular Plans,Unlimited Data,Bundle,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
624,NULL,Regular Plans,Unlimited Data,Unique Discount,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
625,NULL,Regular Plans,Unlimited Data,Cashback,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
626,NULL,Regular Plans,Unlimited Data,Merchandise ,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
627,NULL,Regular Plans,Unlimited Data,Free Subscription,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
628,NULL,Regular Plans,Unlimited Data,Gift Card,Samsung Galaxy S23+,0,Samsung,20,15-May,Deutsch,Deutsch
629,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Samsung Galaxy S23+,100,Samsung,20,15-May,Deutsch,Deutsch
630,NULL,Device Cost,NULL,NULL,Apple iPhone 14 Pro Max,"128 GB €1349
256 GB €1479
512 GB €1739
1TB €1999",Apple,20,15-May,Deutsch,Deutsch
631,NULL,Regular Plans,Sim - Free,WoW Price Change,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
632,NULL,Regular Plans,Sim - Free,Unique Discount,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
633,NULL,Regular Plans,Sim - Free,Cashback,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
634,NULL,Regular Plans,Sim - Free,Merchandise ,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
635,NULL,Regular Plans,Sim - Free,Free Subscription,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
636,NULL,Regular Plans,Sim - Free,Gift Card,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
637,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Apple iPhone 14 Pro Max,100,Apple,20,15-May,Deutsch,Deutsch
638,NULL,Regular Plans,Unlimited Data,Bundle,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
639,NULL,Regular Plans,Unlimited Data,Unique Discount,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
640,NULL,Regular Plans,Unlimited Data,Cashback,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
641,NULL,Regular Plans,Unlimited Data,Merchandise ,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
642,NULL,Regular Plans,Unlimited Data,Free Subscription,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
643,NULL,Regular Plans,Unlimited Data,Gift Card,Apple iPhone 14 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
644,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Apple iPhone 14 Pro Max,100,Apple,20,15-May,Deutsch,Deutsch
645,NULL,Device Cost,NULL,NULL,Apple iPhone 14 Pro,"128 GB €1199
256 GB €1329
512 GB €1589
1 TB €1849",Apple,20,15-May,Deutsch,Deutsch
646,NULL,Regular Plans,Sim - Free,WoW Price Change,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
647,NULL,Regular Plans,Sim - Free,Unique Discount,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
648,NULL,Regular Plans,Sim - Free,Cashback,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
649,NULL,Regular Plans,Sim - Free,Merchandise ,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
650,NULL,Regular Plans,Sim - Free,Free Subscription,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
651,NULL,Regular Plans,Sim - Free,Gift Card,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
652,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Apple iPhone 14 Pro,100,Apple,20,15-May,Deutsch,Deutsch
653,NULL,Regular Plans,Unlimited Data,Bundle,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
654,NULL,Regular Plans,Unlimited Data,Unique Discount,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
655,NULL,Regular Plans,Unlimited Data,Cashback,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
656,NULL,Regular Plans,Unlimited Data,Merchandise ,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
657,NULL,Regular Plans,Unlimited Data,Free Subscription,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
658,NULL,Regular Plans,Unlimited Data,Gift Card,Apple iPhone 14 Pro,0,Apple,20,15-May,Deutsch,Deutsch
659,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Apple iPhone 14 Pro,100,Apple,20,15-May,Deutsch,Deutsch
660,NULL,Device Cost,NULL,NULL,Apple iPhone 14 Plus,"128 GB €1099
256 GB €1229
512 GB €1489",Apple,20,15-May,Deutsch,Deutsch
661,NULL,Regular Plans,Sim - Free,WoW Price Change,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
662,NULL,Regular Plans,Sim - Free,Unique Discount,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
663,NULL,Regular Plans,Sim - Free,Cashback,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
664,NULL,Regular Plans,Sim - Free,Merchandise ,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
665,NULL,Regular Plans,Sim - Free,Free Subscription,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
666,NULL,Regular Plans,Sim - Free,Gift Card,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
667,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Apple iPhone 14 Plus,100,Apple,20,15-May,Deutsch,Deutsch
668,NULL,Regular Plans,Unlimited Data,Bundle,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
669,NULL,Regular Plans,Unlimited Data,Unique Discount,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
670,NULL,Regular Plans,Unlimited Data,Cashback,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
671,NULL,Regular Plans,Unlimited Data,Merchandise ,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
672,NULL,Regular Plans,Unlimited Data,Free Subscription,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
673,NULL,Regular Plans,Unlimited Data,Gift Card,Apple iPhone 14 Plus,0,Apple,20,15-May,Deutsch,Deutsch
674,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Apple iPhone 14 Plus,100,Apple,20,15-May,Deutsch,Deutsch
675,NULL,Device Cost,NULL,NULL,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
676,NULL,Regular Plans,Sim - Free,WoW Price Change,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
677,NULL,Regular Plans,Sim - Free,Unique Discount,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
678,NULL,Regular Plans,Sim - Free,Cashback,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
679,NULL,Regular Plans,Sim - Free,Merchandise ,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
680,NULL,Regular Plans,Sim - Free,Free Subscription,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
681,NULL,Regular Plans,Sim - Free,Gift Card,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
682,NULL,Regular Plans,Sim - Free,Trade-in Bump-up,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
683,NULL,Regular Plans,Unlimited Data,Bundle,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
684,NULL,Regular Plans,Unlimited Data,Unique Discount,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
685,NULL,Regular Plans,Unlimited Data,Cashback,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
686,NULL,Regular Plans,Unlimited Data,Merchandise ,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
687,NULL,Regular Plans,Unlimited Data,Free Subscription,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
688,NULL,Regular Plans,Unlimited Data,Gift Card,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
689,NULL,Regular Plans,Unlimited Data,Trade-in Bump-up,Apple iPhone 13 Pro Max,0,Apple,20,15-May,Deutsch,Deutsch
